t,original_y,smoothed_y
1.984,3.16979,2.86353
1.985,2.6443,2.85421
1.986,2.80825,2.85225
1.987,2.61825,2.8423
1.988,2.77075,2.83925
1.989,3.03412,2.84754
1.99,2.59429,2.83677
1.991,2.81423,2.83581
1.992,2.56106,2.82412
1.993,2.89792,2.82726
1.994,3.11816,2.83964
1.995,3.11354,2.85129
1.996,2.7213,2.84576
1.997,2.74152,2.84132
1.998,2.69782,2.83522
1.999,2.92085,2.83886
2,3.16692,2.85282
2.001,3.0054,2.85931
2.002,2.78212,2.85603
2.003,2.69143,2.84902
2.004,2.75099,2.84485
2.005,3.13174,2.85706
2.006,3.21608,2.87233
2.007,2.61763,2.8615
2.008,2.77426,2.85779
2.009,2.9466,2.86156
2.01,3.25041,2.87811
2.011,3.20276,2.89192
2.012,2.90718,2.89257
2.013,3.02051,2.89801
2.014,3.1097,2.90702
2.015,2.72721,2.89937
2.016,2.55706,2.8848
2.017,2.94927,2.88755
2.018,2.75093,2.88173
2.019,2.8956,2.88232
2.02,2.59423,2.87007
2.021,2.68958,2.86239
2.022,3.03338,2.86966
2.023,2.92801,2.87215
2.024,3.21973,2.88693
2.025,2.86113,2.88584
2.026,2.78752,2.88165
2.027,2.98881,2.88621
2.028,2.85443,2.88486
2.029,2.80539,2.88148
2.03,3.01643,2.88722
2.031,2.91899,2.88857
2.032,3.04783,2.89535
2.033,2.97773,2.89885
2.034,3.3497,2.91803
2.035,3.17768,2.92908
2.036,3.03079,2.93341
2.037,3.08706,2.93994
2.038,3.19469,2.95078
2.039,2.44894,2.92943
2.04,2.96269,2.93085
2.041,3.2642,2.94503
2.042,2.953,2.94537
2.043,3.28695,2.9599
2.044,3.22152,2.97103
2.045,2.89063,2.96761
2.046,3.14392,2.97511
2.047,2.92814,2.97311
2.048,2.71487,2.96213
2.049,2.85928,2.95775
2.05,2.82037,2.95191
2.051,2.9943,2.95371
2.052,2.91723,2.95216
2.053,2.66836,2.94008
2.054,2.80609,2.93438
2.055,3.19449,2.94545
2.056,2.97224,2.94659
2.057,2.78528,2.93973
2.058,2.60954,2.92568
2.059,2.59724,2.9117
2.06,3.25273,2.92621
2.061,2.91398,2.92569
2.062,3.35098,2.94379
2.063,2.94923,2.94402
2.064,3.32276,2.96013
2.065,3.03935,2.9635
2.066,3.34459,2.97971
2.067,3.35338,2.99561
2.068,3.32343,3.00956
2.069,3.07079,3.01216
2.07,2.71132,2.99936
2.071,3.23417,3.00935
2.072,3.24689,3.01946
2.073,2.80332,3.01026
2.074,3.07585,3.01305
2.075,3.4969,3.03364
2.076,2.94894,3.03003
2.077,2.99442,3.02852
2.078,3.21674,3.03653
2.079,3.04503,3.03689
2.08,2.98791,3.0348
2.081,2.68394,3.01988
2.082,2.75571,3.00864
2.083,2.85626,3.00216
2.084,3.1221,3.00726
2.085,2.87191,3.0015
2.086,3.12346,3.00669
2.087,2.89245,3.00183
2.088,3.16904,3.00894
2.089,2.68671,2.99523
2.09,3.33669,3.00976
2.091,3.28952,3.02166
2.092,2.98914,3.02028
2.093,2.6517,3.0046
2.094,2.68622,2.99105
2.095,2.88225,2.98642
2.096,3.1424,2.99306
2.097,3.28827,3.00562
2.098,3.24033,3.01561
2.099,3.15699,3.02162
2.1,3.0673,3.02356
2.101,2.80633,3.01432
2.102,2.92238,3.01041
2.103,3.3645,3.02547
2.104,3.20916,3.03329
2.105,3.25466,3.04271
2.106,2.66188,3.02651
2.107,3.39792,3.04231
2.108,3.1767,3.04802
2.109,2.98625,3.0454
2.11,2.99645,3.04331
2.111,3.27463,3.05315
2.112,2.66548,3.03666
2.113,3.43253,3.0535
2.114,2.98742,3.05069
2.115,2.85601,3.04241
2.116,3.18089,3.0483
2.117,3.04151,3.04801
2.118,3.00633,3.04624
2.119,3.31672,3.05775
2.12,3.11021,3.05998
2.121,3.35731,3.07263
2.122,3.28881,3.08182
2.123,2.69137,3.06521
2.124,2.98591,3.06184
2.125,2.66649,3.04502
2.126,3.22187,3.05254
2.127,2.59991,3.03329
2.128,3.09005,3.0357
2.129,3.35375,3.04923
2.13,3.24927,3.05774
2.131,3.00601,3.05554
2.132,3.04114,3.05493
2.133,3.03551,3.0541
2.134,3.34403,3.06644
2.135,3.2446,3.07402
2.136,3.41011,3.08832
2.137,3.23356,3.0945
2.138,3.03187,3.09183
2.139,2.55907,3.06917
2.14,3.24292,3.07656
2.141,3.15871,3.08005
2.142,3.27306,3.08826
2.143,3.05236,3.08674
2.144,3.35104,3.09798
2.145,2.79699,3.08518
2.146,3.23349,3.09149
2.147,3.17153,3.09489
2.148,3.44407,3.10975
2.149,3.13492,3.11082
2.15,3.2491,3.1167
2.151,2.91343,3.10805
2.152,2.88198,3.09843
2.153,3.23644,3.10431
2.154,3.53429,3.1226
2.155,2.7812,3.10807
2.156,2.86261,3.09763
2.157,2.84988,3.08709
2.158,2.86661,3.07771
2.159,3.25783,3.08537
2.16,3.43542,3.10027
2.161,2.5858,3.07838
2.162,3.00561,3.07528
2.163,3.11686,3.07705
2.164,3.07614,3.07701
2.165,3.43633,3.0923
2.166,3.32414,3.10216
2.167,3.10149,3.10213
2.168,3.53347,3.12049
2.169,3.235,3.12536
2.17,3.01688,3.12074
2.171,3.39534,3.13242
2.172,3.42606,3.14492
2.173,4.02402,3.18232
2.174,3.23615,3.18461
2.175,3.28439,3.18885
2.176,3.63055,3.20764
2.177,3.57245,3.22316
2.178,3.39312,3.23039
2.179,2.71637,3.20853
2.18,3.41244,3.2172
2.181,3.00993,3.20838
2.182,3.53471,3.22227
2.183,2.85654,3.20671
2.184,3.217,3.20714
2.185,2.64352,3.18317
2.186,3.40848,3.19275
2.187,3.62689,3.21122
2.188,3.41263,3.21979
2.189,3.05806,3.21291
2.19,3.54046,3.22684
2.191,3.19552,3.22551
2.192,3.23275,3.22582
2.193,3.26766,3.2276
2.194,2.91704,3.21439
2.195,2.92949,3.20227
2.196,3.37615,3.20966
2.197,3.13086,3.20631
2.198,3.37013,3.21328
2.199,3.14225,3.21026
2.2,2.59925,3.18426
2.201,3.60984,3.20237
2.202,3.28381,3.20583
2.203,3.12323,3.20232
2.204,3.22732,3.20338
2.205,3.29662,3.20735
2.206,2.97492,3.19746
2.207,3.1161,3.194
2.208,3.10551,3.19024
2.209,3.59896,3.20762
2.21,3.55997,3.22261
2.211,3.22412,3.22268
2.212,3.42605,3.23133
2.213,3.19824,3.22992
2.214,3.35136,3.23509
2.215,3.11858,3.23013
2.216,3.32999,3.23438
2.217,3.46732,3.24429
2.218,3.58096,3.25861
2.219,3.13373,3.2533
2.22,2.9673,3.24113
2.221,3.03433,3.23234
2.222,3.35593,3.23759
2.223,3.43752,3.2461
2.224,3.1097,3.2403
2.225,3.27401,3.24173
2.226,2.90668,3.22748
2.227,3.53261,3.24046
2.228,3.21524,3.23938
2.229,3.48638,3.24989
2.23,3.1205,3.24439
2.231,3.16514,3.24102
2.232,3.28924,3.24307
2.233,3.50924,3.25439
2.234,3.21228,3.2526
2.235,3.02174,3.24278
2.236,3.30265,3.24533
2.237,3.12782,3.24033
2.238,3.28882,3.24239
2.239,3.06366,3.23479
2.24,3.33715,3.23914
2.241,3.55626,3.25263
2.242,3.05984,3.24443
2.243,3.18171,3.24176
2.244,3.09396,3.23547
2.245,3.21105,3.23444
2.246,2.93872,3.22185
2.247,2.94102,3.20991
2.248,3.29538,3.21354
2.249,3.43766,3.22308
2.25,3.31464,3.22697
2.251,3.45504,3.23668
2.252,3.4082,3.24397
2.253,3.04919,3.23569
2.254,3.61269,3.25173
2.255,3.39003,3.25761
2.256,3.76514,3.2792
2.257,3.34656,3.28207
2.258,3.07773,3.27337
2.259,3.00476,3.26195
2.26,3.29432,3.26332
2.261,3.60308,3.27778
2.262,3.40692,3.28327
2.263,3.51068,3.29295
2.264,3.46614,3.30032
2.265,3.05967,3.29008
2.266,3.23767,3.28785
2.267,3.07714,3.27888
2.268,3.38897,3.28357
2.269,2.80777,3.26332
2.27,3.73157,3.28325
2.271,3.65124,3.2989
2.272,3.38749,3.30267
2.273,3.28578,3.30195
2.274,3.47829,3.30945
2.275,3.32366,3.31006
2.276,3.46916,3.31683
2.277,3.26192,3.31449
2.278,3.54052,3.32411
2.279,3.40796,3.32767
2.28,3.42218,3.3317
2.281,3.14884,3.32392
2.282,3.50315,3.33154
2.283,3.52017,3.33957
2.284,3.27425,3.33679
2.285,3.35496,3.33756
2.286,3.13076,3.32876
2.287,4.2259,3.36693
2.288,3.00201,3.3514
2.289,3.72236,3.36719
2.29,3.46567,3.37138
2.291,3.79973,3.3896
2.292,3.10781,3.37761
2.293,3.23804,3.37167
2.294,3.23785,3.36598
2.295,3.31395,3.36377
2.296,3.16247,3.3552
2.297,3.2987,3.3528
2.298,3.61869,3.36411
2.299,3.331,3.3627
2.3,2.69574,3.33433
2.301,3.32274,3.33384
2.302,3.14091,3.32563
2.303,3.2286,3.3215
2.304,3.31654,3.32129
2.305,2.94518,3.30529
2.306,3.11705,3.29728
2.307,3.61557,3.31082
2.308,3.27399,3.30925
2.309,3.52339,3.31836
2.31,3.50364,3.32625
2.311,3.04428,3.31425
2.312,2.8964,3.29647
2.313,3.79972,3.31788
2.314,3.6321,3.33125
2.315,3.50862,3.3388
2.316,2.9223,3.32108
2.317,3.39799,3.32435
2.318,3.15439,3.31712
2.319,3.51224,3.32542
2.32,3.19872,3.32003
2.321,3.42534,3.32451
2.322,3.54314,3.33381
2.323,3.1793,3.32724
2.324,3.3801,3.32949
2.325,3.18876,3.3235
2.326,3.22249,3.3192
2.327,3.79652,3.33951
2.328,4.0063,3.36788
2.329,2.90723,3.34828
2.33,2.87973,3.32835
2.331,3.47005,3.33437
2.332,3.61035,3.34612
2.333,3.60689,3.35721
2.334,3.0144,3.34263
2.335,3.69338,3.35755
2.336,3.21913,3.35166
2.337,3.59706,3.3621
2.338,3.64282,3.37404
2.339,3.52897,3.38063
2.34,3.30211,3.37729
2.341,3.15033,3.36764
2.342,3.13486,3.35773
2.343,3.47379,3.36267
2.344,3.42345,3.36526
2.345,3.52061,3.37187
2.346,3.40501,3.37328
2.347,3.48876,3.37819
2.348,3.38827,3.37862
2.349,2.95103,3.36043
2.35,4.11099,3.39236
2.351,3.41358,3.39326
2.352,3.16849,3.3837
2.353,3.48413,3.38797
2.354,3.51093,3.3932
2.355,3.68501,3.40562
2.356,3.41289,3.40593
2.357,3.6081,3.41453
2.358,3.55068,3.42032
2.359,3.42778,3.42064
2.36,3.61888,3.42907
2.361,3.47564,3.43105
2.362,3.58179,3.43747
2.363,3.41849,3.43666
2.364,4.17896,3.46824
2.365,3.68004,3.47725
2.366,3.16725,3.46406
2.367,3.37801,3.4604
2.368,3.92065,3.47998
2.369,3.19462,3.46784
2.37,3.13128,3.45352
2.371,3.37276,3.45009
2.372,3.16353,3.43789
2.373,3.72657,3.45018
2.374,2.68905,3.41779
2.375,3.29763,3.41268
2.376,3.60084,3.42069
2.377,3.73798,3.43419
2.378,3.25886,3.42673
2.379,2.91546,3.40498
2.38,3.44841,3.40682
2.381,2.7712,3.37978
2.382,3.73335,3.39482
2.383,3.10558,3.38252
2.384,3.49504,3.38731
2.385,3.27507,3.38253
2.386,2.69544,3.3533
2.387,3.68993,3.36762
2.388,3.76875,3.38469
2.389,3.13786,3.37419
2.39,3.44877,3.37736
2.391,3.02321,3.36229
2.392,3.64238,3.37421
2.393,3.56106,3.38216
2.394,3.83908,3.4016
2.395,3.07996,3.38791
2.396,3.60658,3.39722
2.397,3.14383,3.38644
2.398,3.3155,3.38342
2.399,3.64542,3.39456
2.4,3.3222,3.39149
2.401,3.42161,3.39277
2.402,3.12565,3.3814
2.403,3.82108,3.40011
2.404,3.72729,3.41403
2.405,3.27543,3.40813
2.406,3.47337,3.41091
2.407,3.49777,3.4146
2.408,3.34583,3.41168
2.409,3.28527,3.4063
2.41,3.51753,3.41103
2.411,4.05562,3.43845
2.412,3.2475,3.43033
2.413,3.59607,3.43738
2.414,3.32391,3.43255
2.415,3.75654,3.44634
2.416,3.609,3.45326
2.417,3.71887,3.46456
2.418,3.48959,3.46562
2.419,3.33476,3.46006
2.42,3.18339,3.44828
2.421,3.59282,3.45443
2.422,3.3,3.44786
2.423,3.59354,3.45406
2.424,3.43009,3.45304
2.425,3.51053,3.45549
2.426,3.74261,3.4677
2.427,3.58566,3.47272
2.428,3.46167,3.47225
2.429,3.92224,3.49139
2.43,3.73909,3.50193
2.431,3.7325,3.51174
2.432,3.39625,3.50683
2.433,3.33103,3.49935
2.434,3.4356,3.49664
2.435,3.26726,3.48688
2.436,3.62703,3.49284
2.437,3.86207,3.50855
2.438,3.55092,3.51035
2.439,3.5554,3.51227
2.44,3.32165,3.50416
2.441,3.6709,3.51125
2.442,3.71341,3.51985
2.443,3.42437,3.51579
2.444,3.33139,3.50795
2.445,3.58318,3.51115
2.446,3.66266,3.51759
2.447,3.30894,3.50872
2.448,3.56245,3.511
2.449,3.5149,3.51117
2.45,3.46096,3.50903
2.451,3.87965,3.5248
2.452,3.3586,3.51773
2.453,3.18506,3.50358
2.454,3.63075,3.50899
2.455,3.55271,3.51085
2.456,3.62296,3.51562
2.457,3.6185,3.51999
2.458,3.66528,3.52617
2.459,3.56631,3.52788
2.46,3.71941,3.53603
2.461,3.86435,3.55
2.462,3.40752,3.54394
2.463,3.31044,3.534
2.464,3.30826,3.5244
2.465,3.47376,3.52224
2.466,3.84153,3.53583
2.467,3.61586,3.53923
2.468,3.16588,3.52335
2.469,3.35781,3.51631
2.47,3.46935,3.51431
2.471,3.43497,3.51093
2.472,3.7777,3.52228
2.473,3.59036,3.52518
2.474,3.29679,3.51546
2.475,3.73346,3.52474
2.476,3.89837,3.54063
2.477,3.78898,3.5512
2.478,3.64853,3.55534
2.479,3.50766,3.55331
2.48,3.15391,3.53632
2.481,3.4589,3.53302
2.482,3.36816,3.52601
2.483,3.68657,3.53284
2.484,3.47107,3.53021
2.485,3.36341,3.52312
2.486,3.61465,3.52701
2.487,4.10527,3.55161
2.488,3.26373,3.53936
2.489,3.68613,3.54561
2.49,3.54227,3.54547
2.491,3.69591,3.55187
2.492,3.43109,3.54673
2.493,4.03264,3.5674
2.494,3.78795,3.57678
2.495,3.45483,3.5716
2.496,3.96732,3.58843
2.497,3.99517,3.60573
2.498,3.48108,3.60043
2.499,3.0885,3.57865
2.5,3.02599,3.55514
2.501,3.5016,3.55286
2.502,3.55174,3.55281
2.503,3.72228,3.56002
2.504,3.60529,3.56195
2.505,3.8245,3.57312
2.506,3.64111,3.57601
2.507,3.64584,3.57898
2.508,3.91218,3.59316
2.509,3.49147,3.58883
2.51,3.65577,3.59168
2.511,3.79493,3.60033
2.512,3.59271,3.6
2.513,3.72027,3.60512
2.514,3.76115,3.61176
2.515,3.9327,3.62541
2.516,3.87688,3.63611
2.517,3.63076,3.63588
2.518,3.15124,3.61526
2.519,3.57199,3.61342
2.52,3.93407,3.62706
2.521,3.29788,3.61306
2.522,3.35105,3.60191
2.523,4.111,3.62357
2.524,4.01391,3.64018
2.525,3.80912,3.64737
2.526,3.48338,3.64039
2.527,3.46795,3.63305
2.528,3.67813,3.63497
2.529,3.61936,3.63431
2.53,3.84152,3.64312
2.531,3.63884,3.64294
2.532,3.66898,3.64405
2.533,3.78677,3.65012
2.534,3.95532,3.6631
2.535,3.67488,3.6636
2.536,3.36846,3.65105
2.537,4.05648,3.6683
2.538,3.94397,3.68002
2.539,3.7344,3.68234
2.54,3.54913,3.67667
2.541,2.97065,3.64663
2.542,3.75336,3.65117
2.543,3.71285,3.6538
2.544,3.51802,3.64802
2.545,3.70437,3.65042
2.546,3.23052,3.63256
2.547,3.96619,3.64675
2.548,3.71854,3.6498
2.549,3.33058,3.63622
2.55,3.5921,3.63435
2.551,3.38514,3.62374
2.552,3.56243,3.62113
2.553,4.08885,3.64103
2.554,3.86335,3.65049
2.555,3.24365,3.63318
2.556,3.61178,3.63227
2.557,3.80193,3.63949
2.558,3.528,3.63475
2.559,3.7975,3.64167
2.56,3.41657,3.63209
2.561,3.76533,3.63776
2.562,3.6538,3.63844
2.563,3.63012,3.63809
2.564,3.36304,3.62639
2.565,3.93536,3.63953
2.566,3.60657,3.63813
2.567,3.56726,3.63512
2.568,3.31149,3.62135
2.569,3.89925,3.63317
2.57,3.54638,3.62948
2.571,3.71443,3.63309
2.572,3.47917,3.62654
2.573,3.98509,3.6418
2.574,3.72823,3.64547
2.575,3.97829,3.65963
2.576,3.7008,3.66139
2.577,3.96692,3.67438
2.578,3.95791,3.68645
2.579,4.04744,3.7018
2.58,3.70718,3.70203
2.581,3.85755,3.70865
2.582,3.66972,3.70699
2.583,3.73449,3.70816
2.584,3.84265,3.71388
2.585,4.00822,3.72641
2.586,4.12213,3.74324
2.587,3.74777,3.74343
2.588,3.56194,3.73571
2.589,3.8234,3.73944
2.59,3.55195,3.73147
2.591,3.89781,3.73854
2.592,3.63977,3.73434
2.593,3.73415,3.73433
2.594,4.05912,3.74815
2.595,4.03281,3.76026
2.596,3.70093,3.75774
2.597,4.0369,3.76961
2.598,3.88014,3.77432
2.599,4.00156,3.78398
2.6,3.98878,3.7927
2.601,3.30928,3.77213
2.602,3.69598,3.76889
2.603,3.61596,3.76238
2.604,3.14708,3.73621
2.605,3.53719,3.72774
2.606,3.75422,3.72887
2.607,3.6799,3.72678
2.608,3.8174,3.73064
2.609,3.96897,3.74078
2.61,3.8979,3.74746
2.611,3.52281,3.73791
2.612,3.98657,3.74848
2.613,3.61426,3.74277
2.614,3.5436,3.7343
2.615,3.41163,3.72057
2.616,3.89896,3.72816
2.617,4.07526,3.74293
2.618,4.09217,3.75779
2.619,4.18783,3.77608
2.62,3.94115,3.78311
2.621,3.4753,3.77001
2.622,4.35512,3.7949
2.623,3.58577,3.78601
2.624,4.16793,3.80225
2.625,3.90985,3.80683
2.626,4.03079,3.81636
2.627,3.36302,3.79707
2.628,4.26305,3.8169
2.629,3.8014,3.81624
2.63,4.24264,3.83438
2.631,3.52915,3.82139
2.632,3.74509,3.81815
2.633,3.4628,3.80303
2.634,4.30254,3.82428
2.635,3.67447,3.81791
2.636,3.96576,3.8242
2.637,4.06954,3.83463
2.638,3.48311,3.81968
2.639,3.77546,3.8178
2.64,3.71141,3.81327
2.641,3.46568,3.79848
2.642,4.04816,3.80911
2.643,3.88851,3.81248
2.644,4.44912,3.83957
2.645,3.73916,3.8353
2.646,4.1909,3.85043
2.647,4.15424,3.86335
2.648,3.59993,3.85214
2.649,3.83128,3.85126
2.65,4.17405,3.86499
2.651,3.8874,3.86594
2.652,3.47795,3.84944
2.653,3.63598,3.84035
2.654,3.93416,3.84435
2.655,3.89757,3.84661
2.656,3.90896,3.84926
2.657,3.79444,3.84693
2.658,3.9512,3.85137
2.659,4.02731,3.85885
2.66,3.68301,3.85137
2.661,3.8198,3.85003
2.662,3.97317,3.85527
2.663,3.9265,3.8583
2.664,3.73905,3.85322
2.665,3.88649,3.85464
2.666,3.73588,3.84959
2.667,3.92414,3.85276
2.668,3.92833,3.85597
2.669,3.89858,3.85779
2.67,3.81839,3.85611
2.671,3.7385,3.85111
2.672,3.58677,3.83986
2.673,3.81918,3.83898
2.674,4.03397,3.84728
2.675,4.25307,3.86454
2.676,4.11015,3.87499
2.677,3.7172,3.86828
2.678,4.2379,3.884
2.679,4.02549,3.89002
2.68,3.96414,3.89317
2.681,3.90137,3.89352
2.682,3.91122,3.89428
2.683,4.08596,3.90243
2.684,3.87499,3.90126
2.685,3.48338,3.88348
2.686,3.92247,3.88514
2.687,3.861,3.88412
2.688,3.80044,3.88056
2.689,4.27116,3.89717
2.69,3.9084,3.89765
2.691,4.20025,3.91053
2.692,3.8373,3.90741
2.693,4.2303,3.92115
2.694,4.0835,3.92805
2.695,3.95903,3.92937
2.696,3.71938,3.92044
2.697,3.6171,3.90753
2.698,3.84419,3.90484
2.699,3.7937,3.90011
2.7,3.78709,3.8953
2.701,3.75365,3.88928
2.702,4.1946,3.90226
2.703,4.08029,3.90984
2.704,4.02933,3.91492
2.705,4.15376,3.92508
2.706,4.2943,3.94079
2.707,4.00392,3.94348
2.708,4.428,3.96409
2.709,4.11679,3.97059
2.71,3.82563,3.96442
2.711,3.71762,3.95392
2.712,3.84154,3.94914
2.713,4.21412,3.96041
2.714,3.92396,3.95886
2.715,4.3727,3.97647
2.716,3.42103,3.95284
2.717,4.10028,3.95911
2.718,4.06346,3.96355
2.719,4.0102,3.96553
2.72,3.69367,3.95397
2.721,3.96103,3.95427
2.722,3.78381,3.94702
2.723,4.09285,3.95322
2.724,3.65241,3.94042
2.725,4.08073,3.94639
2.726,4.24478,3.95909
2.727,3.91143,3.95706
2.728,4.02353,3.95989
2.729,3.5627,3.94299
2.73,4.16435,3.95241
2.731,3.92414,3.9512
2.732,4.66945,3.98176
2.733,3.82895,3.97526
2.734,3.78265,3.96707
2.735,3.74339,3.95755
2.736,3.69518,3.94639
2.737,4.12923,3.95417
2.738,4.07537,3.95932
2.739,4.25571,3.97193
2.74,4.04146,3.97489
2.741,3.86983,3.97042
2.742,4.37687,3.98771
2.743,3.96751,3.98685
2.744,3.41302,3.96244
2.745,3.63832,3.94865
2.746,4.06575,3.95363
2.747,3.72993,3.94412
2.748,4.30765,3.95958
2.749,4.29169,3.97371
2.75,4.2355,3.98485
2.751,4.51764,4.00751
2.752,4.29858,4.0199
2.753,3.97313,4.01791
2.754,4.06547,4.01993
2.755,3.80941,4.01097
2.756,3.50234,3.98934
2.757,4.06545,3.99257
2.758,4.0474,3.99491
2.759,3.68407,3.98168
2.76,3.90958,3.97862
2.761,4.10417,3.98396
2.762,4.18234,3.9924
2.763,3.52811,3.97264
2.764,3.94059,3.97128
2.765,4.45763,3.99197
2.766,4.12238,3.99752
2.767,4.27009,4.00912
2.768,4.16549,4.01577
2.769,3.7807,4.00577
2.77,3.88495,4.00063
2.771,3.7712,3.99087
2.772,4.03077,3.99256
2.773,4.00059,3.99291
2.774,4.22604,4.00282
2.775,4.14475,4.00886
2.776,4.26972,4.01996
2.777,4.06108,4.02171
2.778,3.71857,4.00881
2.779,4.09848,4.01263
2.78,4.02562,4.01318
2.781,3.96444,4.01111
2.782,3.86799,4.00502
2.783,4.10555,4.0093
2.784,3.77328,3.99925
2.785,4.09324,4.00325
2.786,3.9162,3.99955
2.787,4.44541,4.01852
2.788,4.03367,4.01916
2.789,4.64607,4.04583
2.79,3.97346,4.04275
2.791,3.96554,4.03947
2.792,4.09679,4.04191
2.793,4.25976,4.05118
2.794,4.14324,4.05509
2.795,4.26144,4.06387
2.796,4.13493,4.06689
2.797,3.89159,4.05944
2.798,4.06616,4.05972
2.799,4.17375,4.06457
2.8,4.13392,4.06752
2.801,4.2209,4.07405
2.802,4.18063,4.07858
2.803,3.87686,4.07
2.804,4.04247,4.06883
2.805,4.0961,4.06999
2.806,3.74162,4.05602
2.807,4.27357,4.06528
2.808,4.07423,4.06566
2.809,4.35595,4.07801
2.81,3.60784,4.058
2.811,4.17247,4.06287
2.812,3.91533,4.0566
2.813,4.44616,4.07317
2.814,4.43115,4.0884
2.815,3.96666,4.08322
2.816,3.71387,4.06751
2.817,3.94433,4.06227
2.818,4.11576,4.06454
2.819,3.73913,4.0507
2.82,4.26015,4.05961
2.821,4.02624,4.05819
2.822,4.41669,4.07344
2.823,4.06694,4.07316
2.824,4.21412,4.07916
2.825,4.17927,4.08342
2.826,4.32849,4.09385
2.827,4.09055,4.09371
2.828,3.85242,4.08344
2.829,4.06718,4.08275
2.83,4.40099,4.09629
2.831,4.07372,4.09533
2.832,4.14792,4.09757
2.833,4.32762,4.10735
2.834,3.98674,4.10222
2.835,4.04628,4.09984
2.836,4.28429,4.10769
2.837,3.83949,4.09628
2.838,3.85051,4.08582
2.839,4.5995,4.10768
2.84,4.2289,4.11283
2.841,4.46941,4.128
2.842,4.17036,4.12981
2.843,4.42659,4.14243
2.844,4.256,4.14726
2.845,4.21607,4.15019
2.846,4.62484,4.17038
2.847,3.98584,4.16253
2.848,4.31926,4.1692
2.849,3.51269,4.14127
2.85,4.40883,4.15265
2.851,4.24261,4.15648
2.852,4.06529,4.1526
2.853,4.14074,4.1521
2.854,4.54057,4.16862
2.855,4.53003,4.184
2.856,3.8656,4.17045
2.857,4.20944,4.17211
2.858,3.69983,4.15202
2.859,3.97172,4.14435
2.86,4.06424,4.14094
2.861,4.3857,4.15135
2.862,4.43318,4.16334
2.863,4.0341,4.15784
2.864,4.14587,4.15733
2.865,4.25798,4.16162
2.866,4.21629,4.16394
2.867,4.09768,4.16112
2.868,4.34611,4.16899
2.869,4.17768,4.16936
2.87,4.26789,4.17355
2.871,3.96095,4.16451
2.872,3.9576,4.15571
2.873,4.7635,4.18156
2.874,3.98583,4.17324
2.875,4.4868,4.18658
2.876,4.15682,4.18531
2.877,4.03851,4.17907
2.878,4.09997,4.1757
2.879,4.21276,4.17728
2.88,4.21649,4.17895
2.881,4.2448,4.18175
2.882,4.26857,4.18544
2.883,3.96835,4.17621
2.884,4.33309,4.18288
2.885,4.20648,4.18388
2.886,4.49687,4.1972
2.887,4.11753,4.19381
2.888,4.16369,4.19253
2.889,4.0188,4.18514
2.89,4.82197,4.21223
2.891,4.1062,4.20772
2.892,4.01261,4.19942
2.893,4.03776,4.19254
2.894,4.38593,4.20077
2.895,4.17256,4.19957
2.896,4.44552,4.21003
2.897,4.22329,4.2106
2.898,4.62936,4.22841
2.899,4.1257,4.22404
2.9,4.30434,4.22746
2.901,4.39293,4.2345
2.902,3.84078,4.21775
2.903,3.91924,4.20505
2.904,3.73297,4.18496
2.905,4.60466,4.20282
2.906,4.07623,4.19743
2.907,4.1842,4.19687
2.908,4.31135,4.20174
2.909,4.28744,4.20539
2.91,3.9374,4.19399
2.911,4.29569,4.19831
2.912,3.99782,4.18978
2.913,3.90331,4.1776
2.914,4.12758,4.17547
2.915,4.033,4.16941
2.916,4.68744,4.19145
2.917,4.50119,4.20462
2.918,4.23583,4.20595
2.919,3.3849,4.17102
2.92,4.2305,4.17355
2.921,4.48871,4.18696
2.922,4.22574,4.18861
2.923,4.16838,4.18775
2.924,4.26425,4.191
2.925,4.60485,4.20861
2.926,4.24366,4.2101
2.927,3.98624,4.20058
2.928,3.93474,4.18927
2.929,3.76716,4.17131
2.93,4.02974,4.16529
2.931,4.45378,4.17756
2.932,4.41798,4.18779
2.933,4.38297,4.19609
2.934,4.45001,4.20689
2.935,4.30948,4.21126
2.936,3.98332,4.20156
2.937,3.6825,4.17948
2.938,4.62882,4.1986
2.939,4.05295,4.1924
2.94,4.29279,4.19667
2.941,3.93916,4.18571
2.942,3.94148,4.17532
2.943,4.41944,4.18571
2.944,3.88256,4.17281
2.945,4.18438,4.1733
2.946,3.96672,4.16452
2.947,4.13407,4.16322
2.948,4.19877,4.16473
2.949,4.2752,4.16943
2.95,4.04818,4.16427
2.951,4.707,4.18736
2.952,4.06507,4.18216
2.953,4.15309,4.18092
2.954,4.07369,4.17636
2.955,4.03944,4.17054
2.956,4.23928,4.17346
2.957,4.30086,4.17888
2.958,4.6134,4.19737
2.959,4.64218,4.21629
2.96,4.25935,4.21812
2.961,4.55134,4.2323
2.962,4.3333,4.2366
2.963,4.26954,4.238
2.964,4.119,4.23294
2.965,4.48444,4.24364
2.966,4.28156,4.24525
2.967,4.42759,4.25301
2.968,3.94252,4.2398
2.969,4.14643,4.23582
2.97,4.25149,4.23649
2.971,4.47889,4.2468
2.972,4.32219,4.25001
2.973,4.27673,4.25115
2.974,4.41067,4.25793
2.975,3.96569,4.2455
2.976,4.4302,4.25336
2.977,4.38948,4.25915
2.978,3.9898,4.24769
2.979,3.91388,4.23349
2.98,4.25892,4.23457
2.981,4.14256,4.23066
2.982,4.01653,4.22155
2.983,4.13199,4.21774
2.984,4.35926,4.22376
