t,original_y,smoothed_y
1.999,4.66637,4.43309
2,4.33926,4.4291
2.001,4.34593,4.42556
2.002,4.38414,4.42379
2.003,4.43163,4.42413
2.004,4.3244,4.41989
2.005,4.60423,4.42773
2.006,4.58809,4.43455
2.007,4.97587,4.45758
2.008,4.86527,4.47492
2.009,4.6128,4.48079
2.01,4.46796,4.48024
2.011,4.61959,4.48617
2.012,4.35847,4.48074
2.013,4.64381,4.48768
2.014,4.07574,4.47015
2.015,4.75021,4.48207
2.016,4.75734,4.49378
2.017,4.69819,4.50247
2.018,4.63592,4.50815
2.019,4.75846,4.5188
2.02,4.6284,4.52346
2.021,4.45003,4.52034
2.022,4.56936,4.52243
2.023,4.44953,4.51932
2.024,4.75185,4.52922
2.025,4.29329,4.51918
2.026,4.47824,4.51744
2.027,4.80526,4.52968
2.028,4.71853,4.53772
2.029,4.2978,4.52751
2.03,4.97472,4.54654
2.031,4.27705,4.53507
2.032,4.54033,4.53529
2.033,4.9104,4.55125
2.034,4.51247,4.5496
2.035,4.61704,4.55247
2.036,4.46322,4.54867
2.037,4.77158,4.55816
2.038,4.61149,4.56043
2.039,4.70252,4.56647
2.04,4.63531,4.5694
2.041,4.8367,4.58077
2.042,4.52634,4.57846
2.043,4.69865,4.58357
2.044,4.62841,4.58548
2.045,4.59429,4.58585
2.046,4.58682,4.58589
2.047,4.25372,4.57176
2.048,4.64094,4.57471
2.049,4.52243,4.57248
2.05,4.25576,4.55901
2.051,4.59215,4.56042
2.052,4.65762,4.56455
2.053,4.68661,4.56974
2.054,4.61964,4.57187
2.055,4.66512,4.57583
2.056,4.66997,4.57984
2.057,4.66365,4.58341
2.058,5.05873,4.60363
2.059,5.0781,4.62381
2.06,4.4042,4.61447
2.061,4.9418,4.6284
2.062,4.8365,4.63725
2.063,4.5844,4.635
2.064,4.49795,4.62917
2.065,4.8112,4.63691
2.066,4.70307,4.63973
2.067,4.59191,4.63769
2.068,4.64382,4.63796
2.069,5.13989,4.65931
2.07,4.87391,4.66844
2.071,4.42819,4.65822
2.072,4.50045,4.65151
2.073,4.42091,4.6417
2.074,4.61867,4.64072
2.075,4.54421,4.63661
2.076,4.83913,4.64523
2.077,4.32245,4.63149
2.078,4.81969,4.6395
2.079,4.61181,4.63832
2.08,4.7882,4.6447
2.081,4.7617,4.64968
2.082,4.53961,4.64499
2.083,5.1921,4.66827
2.084,4.92124,4.67903
2.085,5.19491,4.70098
2.086,4.28803,4.68341
2.087,4.22275,4.66381
2.088,4.76791,4.66824
2.089,4.87938,4.67722
2.09,4.67636,4.67719
2.091,4.69034,4.67775
2.092,4.55238,4.67241
2.093,4.44852,4.66289
2.094,4.69031,4.66405
2.095,4.79517,4.66963
2.096,4.93451,4.6809
2.097,4.71639,4.68241
2.098,4.70437,4.68335
2.099,4.73185,4.68541
2.1,4.76108,4.68863
2.101,4.31335,4.67266
2.102,4.63634,4.67112
2.103,4.85919,4.67912
2.104,4.71445,4.68062
2.105,4.40926,4.66908
2.106,5.18725,4.69112
2.107,4.38321,4.67802
2.108,4.63716,4.67628
2.109,4.60234,4.67314
2.11,4.88094,4.68198
2.111,4.43605,4.67152
2.112,4.54092,4.66596
2.113,4.59893,4.66311
2.114,4.79593,4.66876
2.115,4.88984,4.67816
2.116,4.92616,4.68871
2.117,5.08414,4.70554
2.118,4.7674,4.70817
2.119,5.1474,4.72686
2.12,4.74455,4.72761
2.121,5.00119,4.73925
2.122,4.78586,4.74123
2.123,4.92277,4.74895
2.124,4.65296,4.74487
2.125,4.99085,4.75533
2.126,4.34459,4.73786
2.127,4.71232,4.73677
2.128,4.5517,4.7289
2.129,4.86091,4.73452
2.13,4.56914,4.72748
2.131,4.96457,4.73757
2.132,4.78856,4.73974
2.133,4.88155,4.74577
2.134,4.64953,4.74168
2.135,5.05497,4.755
2.136,4.68454,4.75201
2.137,5.21203,4.77158
2.138,4.92146,4.77795
2.139,4.69546,4.77444
2.14,5.09245,4.78797
2.141,4.81686,4.7892
2.142,5.09945,4.8024
2.143,4.60746,4.79411
2.144,5.09805,4.80704
2.145,4.81366,4.80732
2.146,5.15574,4.82214
2.147,4.5725,4.81152
2.148,5.09254,4.82348
2.149,4.868,4.82537
2.15,4.68646,4.81946
2.151,4.4689,4.80455
2.152,4.93621,4.81015
2.153,4.27925,4.78756
2.154,4.46464,4.77382
2.155,4.85978,4.77748
2.156,4.76517,4.77696
2.157,5.07123,4.78948
2.158,4.94022,4.79589
2.159,4.78503,4.79543
2.16,5.01128,4.80461
2.161,4.69638,4.80001
2.162,4.65855,4.79399
2.163,4.66733,4.7886
2.164,4.81701,4.78981
2.165,4.7638,4.7887
2.166,4.99237,4.79737
2.167,5.23625,4.81604
2.168,4.76565,4.81389
2.169,5.01588,4.82249
2.17,5.13023,4.83558
2.171,4.495,4.82109
2.172,5.25436,4.83952
2.173,4.82681,4.83898
2.174,4.62074,4.8297
2.175,4.46546,4.8142
2.176,4.98287,4.82138
2.177,4.49301,4.80741
2.178,4.84073,4.80883
2.179,4.61377,4.80053
2.18,4.61518,4.79264
2.181,4.41295,4.77649
2.182,4.94577,4.78369
2.183,5.15127,4.79933
2.184,4.91836,4.80439
2.185,5.32752,4.82665
2.186,4.92198,4.8307
2.187,5.26732,4.84928
2.188,5.27349,4.86733
2.189,4.62246,4.85691
2.19,5.06376,4.86571
2.191,5.00556,4.87166
2.192,4.57688,4.85912
2.193,4.46089,4.84218
2.194,4.85199,4.84259
2.195,5.08574,4.85294
2.196,5.17273,4.86654
2.197,5.20883,4.88111
2.198,4.80758,4.87798
2.199,4.19991,4.84913
2.2,4.7482,4.84484
2.201,4.71594,4.83935
2.202,4.72208,4.83436
2.203,4.4478,4.81792
2.204,4.6664,4.81147
2.205,4.94892,4.81732
2.206,4.8158,4.81726
2.207,4.88069,4.81995
2.208,5.09974,4.83186
2.209,4.93388,4.8362
2.21,4.79308,4.83436
2.211,5.30261,4.85428
2.212,4.80639,4.85225
2.213,5.15237,4.86501
2.214,5.19965,4.87925
2.215,4.9313,4.88147
2.216,5.01153,4.887
2.217,4.95315,4.88981
2.218,4.57773,4.87654
2.219,4.86712,4.87614
2.22,4.76195,4.87128
2.221,5.3166,4.89022
2.222,5.04501,4.89681
2.223,5.01149,4.90169
2.224,4.69851,4.89304
2.225,4.33945,4.86949
2.226,5.37998,4.89121
2.227,5.06598,4.89865
2.228,5.45923,4.92249
2.229,4.99054,4.92539
2.23,5.25008,4.9392
2.231,4.82204,4.93422
2.232,5.03332,4.93843
2.233,4.98423,4.94038
2.234,4.91617,4.93935
2.235,4.77475,4.93235
2.236,5.49804,4.95642
2.237,5.06812,4.96117
2.238,4.66416,4.94853
2.239,4.87564,4.94543
2.24,5.22275,4.95723
2.241,5.13793,4.96492
2.242,4.93996,4.96386
2.243,5.0711,4.96842
2.244,4.56747,4.95136
2.245,4.92726,4.95033
2.246,4.8282,4.94514
2.247,5.47266,4.96758
2.248,5.12743,4.97438
2.249,5.05718,4.9779
2.25,5.15754,4.98555
2.251,5.25142,4.99686
2.252,4.84894,4.99057
2.253,4.88935,4.98626
2.254,5.06206,4.98948
2.255,4.55535,4.97101
2.256,4.54949,4.95308
2.257,4.69148,4.94195
2.258,5.20315,4.95306
2.259,4.95405,4.95311
2.26,4.86895,4.94953
2.261,5.08841,4.95543
2.262,4.65085,4.94248
2.263,4.5485,4.92572
2.264,4.86888,4.9233
2.265,4.76012,4.91635
2.266,4.78882,4.91093
2.267,5.19367,4.92296
2.268,4.70019,4.91348
2.269,4.70875,4.90477
2.27,5.05165,4.91102
2.271,4.89866,4.91049
2.272,5.20013,4.92282
2.273,4.88073,4.92103
2.274,4.6365,4.90892
2.275,4.96396,4.91126
2.276,5.10145,4.91935
2.277,5.10178,4.92711
2.278,4.86532,4.92449
2.279,4.8423,4.92099
2.28,4.98477,4.9237
2.281,4.60663,4.91021
2.282,5.2508,4.9247
2.283,4.73714,4.91672
2.284,4.89475,4.91579
2.285,4.98903,4.9189
2.286,4.8313,4.91518
2.287,4.88062,4.91371
2.288,4.42907,4.89309
2.289,5.14573,4.90384
2.29,4.84966,4.90153
2.291,5.33923,4.92015
2.292,4.87752,4.91834
2.293,5.29014,4.93416
2.294,4.79497,4.92824
2.295,5.22942,4.94105
2.296,4.67556,4.92975
2.297,5.09122,4.93662
2.298,4.82292,4.93179
2.299,5.02932,4.93594
2.3,4.91721,4.93514
2.301,5.19621,4.94625
2.302,5.39394,4.96529
2.303,4.95814,4.96499
2.304,5.53713,4.98933
2.305,4.59679,4.97263
2.306,5.22105,4.9832
2.307,5.13084,4.98948
2.308,5.03053,4.99123
2.309,4.74707,4.98084
2.31,5.43814,5.00029
2.311,4.80905,4.99216
2.312,4.82361,4.98499
2.313,5.30189,4.99847
2.314,4.85732,4.99246
2.315,5.06845,4.9957
2.316,5.38435,5.01223
2.317,5.26704,5.02307
2.318,4.76407,5.01205
2.319,5.2751,5.02324
2.32,5.24348,5.03261
2.321,4.92162,5.02789
2.322,4.7227,5.01491
2.323,5.09451,5.01829
2.324,5.04437,5.0194
2.325,4.91573,5.01499
2.326,5.19761,5.02276
2.327,4.96383,5.02025
2.328,5.05864,5.02189
2.329,4.29899,4.99113
2.33,5.41138,5.00901
2.331,4.83275,5.00151
2.332,5.16628,5.00852
2.333,4.60228,4.99124
2.334,5.21041,5.00056
2.335,5.01198,5.00105
2.336,5.09261,5.00494
2.337,5.04195,5.00652
2.338,5.03624,5.00778
2.339,4.97999,5.0066
2.34,5.10661,5.01086
2.341,5.16493,5.01741
2.342,4.7804,5.00733
2.343,4.84554,5.00045
2.344,4.95813,4.99864
2.345,4.92574,4.99554
2.346,5.09353,4.99971
2.347,5.1507,5.00614
2.348,5.38419,5.02222
2.349,4.91189,5.01752
2.35,5.45663,5.03621
2.351,4.40857,5.0095
2.352,4.63519,4.99358
2.353,4.99659,4.99371
2.354,4.68973,4.98078
2.355,4.82115,4.97398
2.356,4.99146,4.97473
2.357,4.59324,4.9585
2.358,5.14303,4.96635
2.359,5.14515,4.97396
2.36,4.97966,4.9742
2.361,4.89548,4.97085
2.362,5.14676,4.97833
2.363,4.97387,4.97814
2.364,5.18856,4.9871
2.365,5.07523,4.99084
2.366,5.09061,4.99509
2.367,4.93398,4.99249
2.368,4.68603,4.97945
2.369,4.7394,4.96924
2.37,5.17766,4.97811
2.371,5.03423,4.98049
2.372,5.42328,4.99933
2.373,5.03417,5.00081
2.374,5.08427,5.00436
2.375,5.06324,5.00687
2.376,4.9868,5.00601
2.377,4.95465,5.00383
2.378,4.75045,4.99305
2.379,5.28785,5.00559
2.38,5.04424,5.00724
2.381,4.89081,5.00228
2.382,4.93465,4.99941
2.383,5.46046,5.01902
2.384,4.80896,5.01008
2.385,5.13979,5.0156
2.386,5.2642,5.02618
2.387,4.9656,5.0236
2.388,5.14982,5.02897
2.389,4.90321,5.02362
2.39,5.7754,5.0556
2.391,5.06439,5.05598
2.392,4.87534,5.04829
2.393,4.96537,5.04476
2.394,5.24618,5.05333
2.395,4.69542,5.03811
2.396,5.08127,5.03994
2.397,4.88211,5.03323
2.398,5.07005,5.03479
2.399,5.26606,5.04463
2.4,5.05617,5.04512
2.401,5.18136,5.05092
2.402,4.84665,5.04223
2.403,5.01205,5.04095
2.404,4.89155,5.03459
2.405,4.39179,5.00724
2.406,4.99178,5.00659
2.407,4.83384,4.99924
2.408,5.00169,4.99934
2.409,4.56769,4.98098
2.41,4.94336,4.97938
2.411,4.81795,4.97251
2.412,4.89025,4.96901
2.413,5.2254,4.97992
2.414,4.87999,4.97567
2.415,5.15945,4.98349
2.416,4.69414,4.97118
2.417,4.95319,4.97041
2.418,4.81644,4.96386
2.419,4.88571,4.96054
2.42,5.32677,4.97612
2.421,4.91764,4.97363
2.422,4.55677,4.95589
2.423,4.90318,4.95365
2.424,5.11915,4.96069
2.425,5.12981,4.96789
2.426,4.60682,4.95253
2.427,5.12741,4.95997
2.428,5.03886,4.96332
2.429,5.42031,4.98276
2.43,4.70565,4.97097
2.431,4.76667,4.96228
2.432,5.00695,4.96418
2.433,5.34387,4.98034
2.434,5.15678,4.98784
2.435,4.98395,4.98768
2.436,5.16884,4.99538
2.437,4.93528,4.99283
2.438,5.46608,5.01296
2.439,4.73838,5.00128
2.44,5.12752,5.00665
2.441,4.29767,4.97649
2.442,5.11988,4.98259
2.443,4.86736,4.97769
2.444,4.97075,4.97739
2.445,4.71836,4.96637
2.446,4.82294,4.96027
2.447,4.73231,4.95057
2.448,4.89707,4.9483
2.449,5.14061,4.95648
2.45,4.93964,4.95576
2.451,5.15972,4.96444
2.452,4.95043,4.96384
2.453,4.97238,4.9642
2.454,5.42076,4.98363
2.455,5.06451,4.98707
2.456,5.30515,5.0006
2.457,5.11065,5.00528
2.458,5.05802,5.00753
2.459,5.18658,5.01514
2.46,5.33031,5.02855
2.461,4.98174,5.02656
2.462,4.8723,5.02
2.463,5.34443,5.0338
2.464,4.86751,5.02673
2.465,4.6349,5.01006
2.466,4.6725,4.9957
2.467,5.11076,5.00059
2.468,4.95555,4.99867
2.469,4.98339,4.99802
2.47,5.17394,5.00551
2.471,5.25197,5.01599
2.472,4.41931,4.99061
2.473,4.90256,4.98686
2.474,4.80474,4.97911
2.475,5.52634,5.0024
2.476,4.80416,4.99396
2.477,4.99386,4.99396
2.478,4.48674,4.97238
2.479,5.22569,4.98316
2.48,4.84634,4.97733
2.481,4.90006,4.97405
2.482,5.01045,4.9756
2.483,4.8819,4.97161
2.484,4.70139,4.96011
2.485,4.87257,4.95639
2.486,4.85852,4.95223
2.487,5.19983,4.96276
2.488,4.75223,4.9538
2.489,5.22817,4.96548
2.49,4.774,4.95733
2.491,4.92171,4.95581
2.492,5.0184,4.95848
2.493,4.62811,4.94442
2.494,5.11846,4.95183
2.495,4.77082,4.94413
2.496,4.52877,4.92645
2.497,4.79177,4.92073
2.498,4.87516,4.91879
2.499,4.99297,4.92194
2.5,5.0638,4.92798
2.501,4.71982,4.91912
2.502,4.75953,4.91233
2.503,5.45273,4.93532
2.504,4.76588,4.92811
2.505,5.0851,4.93479
2.506,5.01688,4.93828
2.507,4.93514,4.93815
2.508,4.70365,4.92817
2.509,5.07301,4.93434
2.51,5.22118,4.94654
2.511,5.08557,4.95245
2.512,5.16151,4.96135
2.513,4.99418,4.96274
2.514,5.62326,4.99085
2.515,4.5474,4.97198
2.516,4.76579,4.96321
2.517,4.87121,4.95929
2.518,4.85114,4.95469
2.519,4.98114,4.95582
2.52,4.94419,4.95532
2.521,4.77932,4.94784
2.522,4.77944,4.94067
2.523,4.43711,4.91925
2.524,5.3705,4.93845
2.525,4.39854,4.91548
2.526,5.41073,4.93655
2.527,4.8446,4.93263
2.528,5.15714,4.94219
2.529,4.41591,4.9198
2.53,4.70698,4.91074
2.531,5.06689,4.91739
2.532,4.71022,4.90857
2.533,4.98766,4.91194
2.534,4.77244,4.906
2.535,4.51979,4.88957
2.536,5.04629,4.89624
2.537,4.67744,4.88693
2.538,4.59709,4.8746
2.539,4.68269,4.86643
2.54,4.98517,4.87149
2.541,5.24686,4.88746
2.542,5.31992,4.90585
2.543,4.88713,4.90506
2.544,4.53374,4.88926
2.545,4.84237,4.88727
2.546,4.42947,4.86779
2.547,4.78186,4.86413
2.548,4.79429,4.86116
2.549,4.96932,4.86576
2.55,4.70429,4.85889
2.551,5.25159,4.8756
2.552,4.81516,4.87303
2.553,4.85643,4.87232
2.554,5.3118,4.89102
2.555,4.93188,4.89276
2.556,5.00462,4.89752
2.557,5.1663,4.90895
2.558,5.27082,4.92435
2.559,4.6551,4.91289
2.56,4.89844,4.91228
2.561,4.75444,4.90556
2.562,4.55964,4.89085
2.563,5.22983,4.90527
2.564,4.86217,4.90343
2.565,4.47528,4.88522
2.566,4.91313,4.88641
2.567,5.0707,4.89425
2.568,4.85568,4.89261
2.569,4.88138,4.89213
2.57,5.33045,4.91078
2.571,4.49538,4.8931
2.572,4.52754,4.87755
2.573,5.2532,4.89353
2.574,4.87945,4.89293
2.575,4.46331,4.87466
2.576,4.83581,4.873
2.577,5.1785,4.886
2.578,5.00077,4.89088
2.579,5.22446,4.90507
2.58,5.08254,4.91262
2.581,4.72556,4.90467
2.582,4.60968,4.89212
2.583,4.91348,4.89303
2.584,4.58895,4.88009
2.585,4.9294,4.88219
2.586,4.86419,4.88142
2.587,5.41734,4.90422
2.588,4.91383,4.90463
2.589,4.63349,4.89309
2.59,4.67591,4.88386
2.591,4.562,4.87016
2.592,4.90945,4.87183
2.593,5.07903,4.88065
2.594,4.81617,4.87791
2.595,4.92644,4.87997
2.596,4.71956,4.87315
2.597,4.98764,4.87802
2.598,4.48596,4.86134
2.599,4.9808,4.86642
2.6,5.05105,4.87427
2.601,4.58632,4.86202
2.602,5.20119,4.87645
2.603,4.63562,4.86621
2.604,4.72382,4.86015
2.605,4.51563,4.84549
2.606,4.42001,4.82739
2.607,4.91817,4.83125
2.608,4.71813,4.82644
2.609,4.8347,4.82679
2.61,4.56948,4.81584
2.611,4.80734,4.81548
2.612,4.62179,4.80724
2.613,4.90258,4.8113
2.614,3.97026,4.77552
2.615,4.91617,4.7815
2.616,4.63279,4.77517
2.617,4.54651,4.76545
2.618,4.8425,4.76872
2.619,4.60509,4.76176
2.62,5.13359,4.77758
2.621,4.67434,4.77319
2.622,4.60731,4.76613
2.623,4.8802,4.77099
2.624,4.45385,4.75749
2.625,4.79011,4.75888
2.626,4.84151,4.7624
2.627,4.62265,4.75645
2.628,4.90142,4.76262
2.629,5.16245,4.77963
2.63,4.62705,4.77314
2.631,4.8238,4.77529
2.632,4.2187,4.75161
2.633,4.43429,4.73811
2.634,4.61558,4.7329
2.635,4.35427,4.71679
2.636,4.46803,4.70621
2.637,4.62115,4.70259
2.638,4.60862,4.69859
2.639,4.44486,4.6878
2.64,4.67863,4.68741
2.641,5.12385,4.70598
2.642,4.87654,4.71323
2.643,5.42636,4.74357
2.644,4.6058,4.73771
2.645,5.02282,4.74984
2.646,4.72767,4.7489
2.647,4.80222,4.75116
2.648,4.63456,4.7462
2.649,5.05639,4.7594
2.65,4.79383,4.76087
2.651,4.50672,4.75005
2.652,4.16734,4.72526
2.653,4.37963,4.71056
2.654,4.66088,4.70844
2.655,4.86767,4.71522
2.656,4.8001,4.71883
2.657,4.83679,4.72385
2.658,4.74227,4.72463
2.659,5.07619,4.73959
2.66,4.66477,4.73641
2.661,4.75032,4.737
2.662,4.48873,4.72643
2.663,4.93892,4.73547
2.664,4.51479,4.72609
2.665,4.88258,4.73274
2.666,4.30489,4.71454
2.667,4.75839,4.71641
2.668,4.41007,4.70337
2.669,4.28596,4.68562
2.67,4.83729,4.69207
2.671,4.94816,4.70296
2.672,4.79303,4.70679
2.673,4.32057,4.69036
2.674,4.11022,4.66568
2.675,4.35626,4.65252
2.676,4.41998,4.64263
2.677,4.23453,4.62526
2.678,4.65481,4.62652
2.679,3.98663,4.5993
2.68,4.43738,4.59241
2.681,3.99953,4.56719
2.682,4.57102,4.56735
2.683,4.86292,4.57992
2.684,4.29026,4.5676
2.685,4.75633,4.57563
2.686,4.78453,4.58452
2.687,4.5769,4.58419
2.688,4.84219,4.59517
2.689,5.35654,4.62756
2.69,4.52389,4.62315
2.691,3.99291,4.59634
2.692,4.34834,4.58579
2.693,4.75483,4.59298
2.694,4.71173,4.59803
2.695,4.24769,4.58313
2.696,4.3874,4.5748
2.697,4.82205,4.58532
2.698,4.6451,4.58786
2.699,4.62535,4.58946
2.7,4.53591,4.58718
2.701,4.42448,4.58026
2.702,4.15134,4.56201
2.703,4.79552,4.57194
2.704,4.24806,4.55816
2.705,4.19516,4.54272
2.706,4.50704,4.5412
2.707,4.603,4.54383
2.708,4.875,4.55792
2.709,4.66782,4.5626
2.71,4.76927,4.57139
2.711,4.62348,4.57361
2.712,5.10721,4.59631
2.713,4.16003,4.57775
2.714,4.49099,4.57405
2.715,4.36027,4.56496
2.716,4.42877,4.55917
2.717,4.59127,4.56053
2.718,4.72379,4.56748
2.719,4.66362,4.57157
2.72,4.25541,4.55812
2.721,4.51319,4.55621
2.722,4.78395,4.56589
2.723,4.6218,4.56827
2.724,4.27927,4.55598
2.725,4.76712,4.56496
2.726,4.55392,4.56449
2.727,4.25872,4.55148
2.728,4.46785,4.54792
2.729,4.15556,4.53123
2.73,4.31471,4.52202
2.731,4.75583,4.53197
2.732,4.33519,4.5236
2.733,3.66331,4.487
2.734,4.54139,4.48931
2.735,4.44433,4.4874
2.736,4.47916,4.48705
2.737,4.88317,4.5039
2.738,4.23883,4.49262
2.739,4.64755,4.49921
2.74,4.54498,4.50116
2.741,4.10412,4.48427
2.742,4.58805,4.48868
2.743,4.34734,4.48267
2.744,3.99095,4.46175
2.745,4.71513,4.47253
2.746,4.63886,4.47961
2.747,4.60565,4.48497
2.748,4.39931,4.48133
2.749,4.53512,4.48361
2.75,4.58673,4.488
2.751,4.52123,4.48941
2.752,4.02227,4.46954
2.753,3.94849,4.44737
2.754,4.48591,4.44901
2.755,4.45597,4.44931
2.756,4.24509,4.44062
2.757,3.91991,4.41847
2.758,4.66161,4.42881
2.759,4.72635,4.44147
2.76,4.54318,4.4458
2.761,4.46686,4.44669
2.762,4.1462,4.43391
2.763,4.04873,4.41752
2.764,4.2557,4.41064
2.765,4.32189,4.40686
2.766,4.25462,4.40039
2.767,4.2095,4.39226
2.768,4.10912,4.38022
2.769,3.82957,4.35679
2.77,4.06215,4.34426
2.771,4.52302,4.35186
2.772,4.5573,4.3606
2.773,4.75381,4.37733
2.774,4.15599,4.36791
2.775,4.39825,4.3692
2.776,4.76676,4.38612
2.777,3.96047,4.36801
2.778,4.11747,4.35735
2.779,4.64227,4.36947
2.78,4.2133,4.36283
2.781,4.5184,4.36945
2.782,4.09866,4.35793
2.783,4.25171,4.35341
2.784,4.27888,4.35024
2.785,4.55057,4.35876
2.786,4.13713,4.34933
2.787,3.74769,4.32374
2.788,4.17343,4.31734
2.789,4.34986,4.31872
2.79,4.36629,4.32075
2.791,4.20534,4.31584
2.792,4.17947,4.31004
2.793,3.90833,4.29295
2.794,3.90009,4.27623
2.795,4.39847,4.28143
2.796,4.5832,4.29427
2.797,4.42401,4.29979
2.798,4.18497,4.29491
2.799,4.26798,4.29376
2.8,4.40809,4.29862
2.801,4.31939,4.29951
2.802,4.22729,4.29644
2.803,4.14989,4.2902
2.804,4.27657,4.28962
2.805,4.1437,4.28341
2.806,4.17135,4.27865
2.807,4.07157,4.26984
2.808,4.1687,4.26553
2.809,4.72183,4.28495
2.81,4.26827,4.28424
2.811,4.42277,4.29013
2.812,4.13238,4.28342
2.813,4.50809,4.29298
2.814,3.90798,4.2766
2.815,4.09278,4.26878
2.816,3.89127,4.25272
2.817,4.12726,4.24738
2.818,4.2241,4.24639
2.819,4.05178,4.23811
2.82,3.90059,4.22375
2.821,4.21689,4.22346
2.822,4.15835,4.22069
2.823,4.24647,4.22179
2.824,4.22693,4.222
2.825,4.39619,4.22941
2.826,4.12358,4.22491
2.827,4.57989,4.24001
2.828,4.54591,4.25303
2.829,4.44193,4.26106
2.83,4.00553,4.25019
2.831,3.93651,4.23685
2.832,4.04459,4.22867
2.833,4.15113,4.22537
2.834,4.0083,4.21614
2.835,3.88326,4.20197
2.836,4.21858,4.20268
2.837,4.02182,4.19499
2.838,4.49559,4.20777
2.839,4.26305,4.21013
2.84,4.2457,4.21164
2.841,4.62751,4.22933
2.842,3.79585,4.21089
2.843,3.94805,4.19971
2.844,4.11268,4.19601
2.845,4.12619,4.19304
2.846,3.96829,4.18347
2.847,4.0359,4.1772
2.848,4.02364,4.17066
2.849,4.38925,4.17996
2.85,3.83573,4.16532
2.851,4.41492,4.17594
2.852,3.87412,4.1631
2.853,4.28307,4.1682
2.854,4.59474,4.18635
2.855,4.41156,4.19593
2.856,4.06641,4.19042
2.857,3.85729,4.17625
2.858,3.70442,4.15617
2.859,3.55098,4.13043
2.86,3.64975,4.10998
2.861,4.074,4.10845
2.862,3.8044,4.09551
2.863,3.81138,4.08342
2.864,4.24893,4.09046
2.865,3.92652,4.08349
2.866,3.99567,4.07975
2.867,3.80817,4.0682
2.868,3.98109,4.06449
2.869,4.14694,4.068
2.87,3.86865,4.05952
2.871,4.07747,4.06028
2.872,4.13693,4.06354
2.873,3.51044,4.04001
2.874,3.70941,4.02595
2.875,3.48176,4.0028
2.876,4.06541,4.00546
2.877,3.80201,3.9968
2.878,3.97419,3.99584
2.879,3.65201,3.98121
2.88,3.98151,3.98123
2.881,4.24477,3.99244
2.882,3.8807,3.98769
2.883,3.76111,3.97805
2.884,4.03029,3.98027
2.885,4.15919,3.98788
2.886,4.02007,3.98925
2.887,3.48854,3.96795
2.888,3.70065,3.95658
2.889,4.16478,3.96543
2.89,4.00987,3.96733
2.891,4.05405,3.97101
2.892,4.12247,3.97746
2.893,3.90081,3.9742
2.894,4.32678,3.9892
2.895,4.17163,3.99696
2.896,3.57737,3.97911
2.897,4.72812,4.01097
2.898,3.82217,4.00294
2.899,4.36396,4.0183
2.9,4.12,4.02263
2.901,3.75166,4.0111
2.902,3.9355,4.00788
2.903,3.91851,4.00408
2.904,4.10132,4.00822
2.905,3.83474,4.00084
2.906,3.50563,3.97977
2.907,3.63824,3.96524
2.908,4.01518,3.96736
2.909,3.68646,3.95541
2.91,4.20674,3.96611
2.911,4.08167,3.97102
2.912,3.89006,3.96758
2.913,3.78383,3.95976
2.914,3.99247,3.96115
2.915,3.43336,3.9387
2.916,3.98821,3.9408
2.917,3.7592,3.93308
2.918,3.75629,3.92556
2.919,4.37908,3.94485
2.92,3.70127,3.93449
2.921,4.08684,3.94097
2.922,3.95333,3.9415
2.923,3.50148,3.92278
2.924,3.64106,3.91079
2.925,3.89573,3.91015
2.926,4.14811,3.92027
2.927,3.72304,3.91188
2.928,3.98928,3.91518
2.929,3.94683,3.91652
2.93,3.79557,3.91138
2.931,3.82774,3.90782
2.932,3.67107,3.89775
2.933,3.95668,3.90025
2.934,3.92355,3.90124
2.935,3.44385,3.88179
2.936,3.47535,3.86449
2.937,3.72065,3.85837
2.938,3.87679,3.85916
2.939,4.11137,3.86989
2.94,3.65282,3.86065
2.941,3.70372,3.85398
2.942,3.88649,3.85536
2.943,3.87106,3.85603
2.944,3.67314,3.84825
2.945,3.87719,3.84948
2.946,4.10349,3.86028
2.947,3.93645,3.86353
2.948,4.23413,3.87929
2.949,3.62464,3.86846
2.95,3.57206,3.85585
2.951,3.84819,3.85552
2.952,3.16495,3.82614
2.953,3.84151,3.8268
2.954,3.6703,3.82014
2.955,3.88689,3.82298
2.956,3.91064,3.82671
2.957,4.31865,3.84764
2.958,4.023,3.8551
2.959,3.47252,3.83882
2.96,3.72888,3.83414
2.961,3.5218,3.82086
2.962,3.67395,3.81461
2.963,3.85483,3.81632
2.964,3.51777,3.80362
2.965,3.2787,3.78128
2.966,3.72196,3.77876
2.967,3.84385,3.78153
2.968,4.07103,3.79385
2.969,3.70324,3.78999
2.97,3.43121,3.77473
2.971,3.53206,3.7644
2.972,3.36764,3.74752
2.973,3.64457,3.74314
2.974,3.09697,3.71565
2.975,3.69842,3.71492
2.976,3.82542,3.71962
2.977,3.59394,3.71427
2.978,3.62345,3.71041
2.979,3.38984,3.69677
2.98,3.42823,3.68535
2.981,3.4613,3.67582
2.982,3.91144,3.68584
2.983,3.57183,3.68099
2.984,3.39781,3.66894
2.985,3.68714,3.66972
2.986,3.38457,3.65759
2.987,3.75549,3.66175
2.988,3.59825,3.65905
2.989,3.62374,3.65755
2.99,3.53995,3.65255
2.991,3.56248,3.64871
2.992,3.70797,3.65123
2.993,3.49457,3.64457
2.994,4.34661,3.67444
2.995,2.8714,3.64027
2.996,3.85057,3.64922
2.997,3.30398,3.63453
2.998,3.88043,3.64499
